Date,LQD,HYG,SPY
2023-11-15,-0.1843301571075331,-0.055789746255137995,-0.03278672680270012
2023-11-16,-0.17761465486322991,-0.05452270426585748,-0.031603793201321784
2023-11-17,-0.17524430850312656,-0.05236777257125491,-0.030399283649458098
2023-11-20,-0.17192608368729712,-0.05135355593232949,-0.02293577575777106
2023-11-21,-0.17168906273979156,-0.05008622813530372,-0.025065124305007958
2023-11-22,-0.16837076948009377,-0.04843894779413094,-0.021301176595326266
2023-11-24,-0.17263721497278617,-0.04945282146376173,-0.020698751663079884
2023-11-27,-0.1659213705091397,-0.048058480796042136,-0.02246239812741213
2023-11-28,-0.1626034194678878,-0.04387620189302177,-0.021494679486523727
2023-11-29,-0.1558087277240996,-0.038680049320370835,-0.02218293176474362
2023-11-30,-0.16023320999641877,-0.04045411388604081,-0.018332884458093446
2023-12-01,-0.15012220986243163,-0.032509693163194964,-0.012525347483284155
2023-12-04,-0.1540079023875638,-0.034928425218087145,-0.017709019705319462
2023-12-05,-0.1472672812614162,-0.03403739162906294,-0.017902522594286707
2023-12-06,-0.144095047111512,-0.03391026443527101,-0.021860177382297175
2023-12-07,-0.1440160629436329,-0.03225475283702173,-0.014396669490610026
2023-12-08,-0.14861521384309584,-0.03416463314745155,-0.010159412212202845
2023-12-11,-0.14885326144773392,-0.034801298024295435,-0.006309160716190809
2023-12-12,-0.1440160629436329,-0.03263693468008533,-0.0017709972568180632
2023-12-13,-0.12966216199161362,-0.01786800150268164,0.0
2023-12-14,-0.12040609360883248,-0.013530586266290334,0.0
2023-12-15,-0.12167983309074581,-0.015705467328042677,-0.001646527985223023
2023-12-18,-0.1253406192241482,-0.015065830052144125,0.0
2023-12-19,-0.12422649072904568,-0.012250854422100721,0.0
2023-12-20,-0.12191842824633259,-0.012123269935915948,-0.013857291949524564
2023-12-21,-0.1222364866750848,-0.007645123066037485,-0.004506684628597046
2023-12-22,-0.12374909508805976,-0.008796355840755332,-0.0025060883387920674
2023-12-26,-0.12191842824633259,-0.006877444013060119,0.0
2023-12-27,-0.11372098041977208,-0.0027833081543178206,0.0
2023-12-28,-0.11602876912790783,-0.005981837503104659,0.0
2023-12-29,-0.11929223888920448,-0.009820004127789939,-0.0028949023383451067
2024-01-02,-0.12526101906234832,-0.013146803901350812,-0.008475189233183578
2024-01-03,-0.12725081778470315,-0.015833623428220034,-0.016572730767782984
2024-01-04,-0.13210540101887625,-0.019672018699101845,-0.0197402243996031
2024-01-05,-0.13520932823633347,-0.01890433964462579,-0.018397697406291713
2024-01-08,-0.12860402054157594,-0.013402658810811152,-0.0043844025145444165
2024-01-09,-0.12709148057246977,-0.011867186380259409,-0.005894794968258621
2024-01-10,-0.12820567751144063,-0.01007597336184718,-0.0002727235227231173
2024-01-11,-0.12295295657873828,-0.00687744401306023,-0.0007133125058489398
2024-01-12,-0.12104303179365761,-0.005853567078330846,-2.1090620303754193e-05
2024-01-16,-0.12995660730363123,-0.01212326993591617,-0.0036922467447064733
2024-01-17,-0.13178713725762115,-0.016345561894835492,-0.00923028628756295
2024-01-18,-0.1334583984441433,-0.014298265320766612,-0.0004194983628219573
2024-01-19,-0.1325830704353369,-0.012634751111637477,0.0
2024-01-22,-0.130195407789927,-0.011867186380259409,0.0
2024-01-23,-0.13337886672621235,-0.013018304830380578,0.0
2024-01-24,-0.1350503332434433,-0.013530586266290667,0.0
2024-01-25,-0.1293199428942804,-0.005981837503104992,0.0
2024-01-26,-0.13178713725762115,-0.0067494022344828375,-0.0012705824681173983
2024-01-29,-0.12820567751144096,-0.004574406849632284,0.0
2024-01-30,-0.1254202878307138,-0.005853567078330846,-0.0007734882348516825
2024-01-31,-0.12319182550890306,-0.00866854270837425,-0.017078199359300772
2024-02-01,-0.11641089097284107,-0.002959594245871222,-0.00421354459510892
2024-02-02,-0.12447761110362088,-0.007459919780317237,0.0
2024-02-05,-0.13286389542736587,-0.012089087355028116,-0.0036411849807920227
2024-02-06,-0.12799192746312082,-0.008488712603773596,-0.0007483319203972494
2024-02-07,-0.13054782501740603,-0.006817081459167484,0.0
2024-02-08,-0.13502042329438346,-0.007331306386248682,0.0
2024-02-09,-0.1361385215311749,-0.005274178033226717,0.0
2024-02-12,-0.13605857914913488,-0.007459919780317015,-0.0004389765114917177
2024-02-13,-0.1455630301535401,-0.015432235318145193,-0.014205961541864043
